conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1966280523485270122,Sun Sep 14 19:34:12 +0000 2025,0,@gilang_ahm31272 genderuwo_sapianto adalah pelaku. seekor penculik tidak akan bisa jadi pretciden kecuali jika si penculik mau menjadi kacungnya mulyono. sudah ada kesepakatan antara genderuwo_sapianto dan mulyono makanya genderuwo_sapianto bisa jadi pretciden.,1967310935615471778,,gilang_ahm31272,in,,0,0,0,https://x.com/undefined/status/1967310935615471778,1733296372601016320,
1966778595126505694,Sun Sep 14 19:13:28 +0000 2025,0,@Sadar_waras @Ary_PrasKe2 @ganjarpranowo @GunRomli @jhonsitorus_19 @mikuroQ @newIding30 Klo lu punya bukti lu laporin aja tuh orangnya ada gak sembunyi kayak sipeler matihina mau dieksekusi orangnya melarikan diri. Batre lowbatt bukan kumpulan orang hina pengecut kayak ternak Mulyono,1967305716823429614,,Sadar_waras,in,,0,0,0,https://x.com/undefined/status/1967305716823429614,830087634709942273,
1967071539268128880,Sun Sep 14 17:48:11 +0000 2025,0,@ekotob @okkymadasari Lhaa kan modelan mulyono kek gtu.. templatenya dia.,1967284254217588921,,ekotob,in,,0,0,0,https://x.com/undefined/status/1967284254217588921,958944903538462720,
1967060737144263130,Sun Sep 14 17:44:47 +0000 2025,0,@ARSIPAJA Akun ternak anjing masih aja bahas eko MULYONO tuh ijazah palsu yg bikin rusak negara lu goreng sampe dipenjarakan,1967283399904964708,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1967283399904964708,1455858437867274242,
1967145840461705741,Sun Sep 14 17:40:27 +0000 2025,0,@KangManto123 rakyat yang mana mul? yang di senayan? yang udah jadi termul semua sampe² nerbitin UU IKN biar Mulyono tercatat dalam sejarah sebagai presiden yang berhasil mindahin ibukota? ,1967282307288760417,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1967282307288760417,1880099002324250624,
1966852395847348501,Sun Sep 14 17:23:55 +0000 2025,2,@Boediantar4 Nepal adalah jln satu2nya untuk membuktikan mulyono yg sebenarnya.klo Indonesia mau maju.,1967278147247939848,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/1967278147247939848,1880059889835470851,
1967116884844966046,Sun Sep 14 17:23:50 +0000 2025,1,@bangherwin Tinggal tunjukin ijazah aslinya kelar justru mulyono yg sengaja buat gaduh,1967278127270527135,,bangherwin,in,,0,0,0,https://x.com/undefined/status/1967278127270527135,1754117697967951873,
1967262929046409511,Sun Sep 14 17:23:45 +0000 2025,510,@Opposisi6890 semua orang punya masa lalu termasuk salsa. siapa sih yg ga terkecoh waktu mulyono awal muncul,1967278106831675421,,Opposisi6890,in,,2,93,15,https://x.com/undefined/status/1967278106831675421,1401958566546706433,
1967072060708188433,Sun Sep 14 17:21:13 +0000 2025,0,@P3gEl Cahaya Roy mengejar Mulyono &amp; family ,1967277468487925772,,P3gEl,in,,0,0,0,https://x.com/undefined/status/1967277468487925772,709721068856954880,
1967276669695311925,Sun Sep 14 17:18:02 +0000 2025,2,Ga lah Yang bikin seret itu mulyani anak buahnya mulyono yang lepasin emang cuma mulyono sendiri Dia yang bikin masalah ya dia yang selesaikan Dari dulu kebiasannya emang gitu ngerusak trus jadi pahlawan kesiangan,1967276669695311925,,,in,,0,0,0,https://x.com/undefined/status/1967276669695311925,126858795,
1967103703531622817,Sun Sep 14 17:16:39 +0000 2025,0,@Boediantar4 Semenjak si mulyono bedebah itu menjabat banyak sekali kerugian negara akibat plangak plongok nya,1967276317902295105,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/1967276317902295105,1862927865769271296,
1967193606462242871,Sun Sep 14 17:10:19 +0000 2025,7,@don_milyarder Bener orang mulyono dulu dia,1967274727678136600,,don_milyarder,in,,0,0,1,https://x.com/undefined/status/1967274727678136600,1735243382023393280,
1966443039204758015,Sun Sep 14 17:02:32 +0000 2025,0,@JokoYono15 @04_zainal Dari pada percaya sama Mulyono yg jelas pembohong . Raja bohong malahan,1967272766622814551,,JokoYono15,in,,0,0,0,https://x.com/undefined/status/1967272766622814551,1789798937639165952,
1967081828634030536,Sun Sep 14 17:00:02 +0000 2025,1,@MariaAlkaff_ Ditunggu komennya pak hermanus @jokowi alias mulyono(?) ,1967272136713830701,,MariaAlkaff_,in,,0,1,0,https://x.com/undefined/status/1967272136713830701,2541062191,
1967145840461705741,Sun Sep 14 16:56:38 +0000 2025,0,@KangManto123 Kan itu lu yang mau mulyono https://t.co/moM4Ohwrh7,1967271284410355720,https://pbs.twimg.com/tweet_video_thumb/G00mzMYaAAI6Kp_.jpg,KangManto123,in,,0,0,0,https://x.com/undefined/status/1967271284410355720,1480225012455862278,
1967270815403245750,Sun Sep 14 16:55:34 +0000 2025,1,@Supriya77456669 Nuwun sewu mbah istilah Hermanus muncul dari klaim hoaks yang nyebar online ngaku Jokowi punya nama baptis itu lan asale non-Muslim. Padahal iki wis dibantah dening situs cek fakta kaya TurnBackHoax lan Kompas. Nama asline Jokowi ya Joko Widodo lair minangka Mulyono banjur,1967271015236653427,,Supriya77456669,in,,0,1,0,https://x.com/undefined/status/1967271015236653427,1720665183188922368,
1967039204933988354,Sun Sep 14 16:51:56 +0000 2025,0,@alisyarief Negeri ini udah tersandera keluarga mulyono NU tersandera keluarga yakult.. Kejaksaan tersandera Silvester.. UGM tersandera ijazah mulyono.. Tersandera semua... Panggil belanda atau jepang balik lagi deh.,1967270101524349011,,alisyarief,in,,0,0,0,https://x.com/undefined/status/1967270101524349011,1897766186198151168,
1967269990085890363,Sun Sep 14 16:51:30 +0000 2025,0,Wok wok bohong mulu hanya karena lindungi Mulyono,1967269990085890363,,,in,,0,0,0,https://x.com/undefined/status/1967269990085890363,1765551994947956736,
1963982430185963718,Sun Sep 14 16:48:54 +0000 2025,9,Signal dari @RoyShakti untuk meninggalkan gerombolan mulyono jokodok,1967269337544462632,,ReleyzhieusD,in,,0,0,9,https://x.com/undefined/status/1967269337544462632,865018590814011392,
1967258940636598388,Sun Sep 14 16:47:59 +0000 2025,0,@loonaaprojector Prefer haryanto apa mulyono,1967269103951093831,,loonaaprojector,in,,0,0,0,https://x.com/undefined/status/1967269103951093831,221720399,
1967150753686163794,Sun Sep 14 16:47:58 +0000 2025,2,@Rian__Az Sampai saat ini ijazah di Poto ini belum di temukan CC Mulyono https://t.co/tqPspT8kkH,1967269099622555792,https://pbs.twimg.com/media/G00k0dqbMAAbS_e.jpg,Rian__Az,in,,0,0,0,https://x.com/undefined/status/1967269099622555792,1678339153,
1966760403280535713,Sun Sep 14 16:41:03 +0000 2025,0,@randomable_ Hakim itu adalah antek mulyono keparat dia,1967267361083547949,,randomable_,in,,0,0,0,https://x.com/undefined/status/1967267361083547949,292689917,
1967207574157304074,Sun Sep 14 16:41:00 +0000 2025,0,@FaktaSepakbola Rumput rusak gara gara geng Mulyono takut anis naik biadabb,1967267346177052859,,FaktaSepakbola,in,,0,0,0,https://x.com/undefined/status/1967267346177052859,1706658273292935168,
1967267270062924124,Sun Sep 14 16:40:41 +0000 2025,0,hehe kan. 2019 itu awal terus perlahan diacak acak. sampailah kasus ijazah palsu wkwkwk tiba tiba banget yekan ada aturan begini. berarti mulyono masih pull the strings behind the curtain. ok sip,1967267270062924124,,,in,,0,0,0,https://x.com/undefined/status/1967267270062924124,1412136980,
1966878547630502183,Sun Sep 14 16:39:16 +0000 2025,0,@Dennysiregar7 Gw: Jd buzzer prabowo pas lawan mulyono wkwkwkwkwkkwkwkw taunya sama aja cm beda skin,1967266910430736554,,Dennysiregar7,in,,0,0,0,https://x.com/undefined/status/1967266910430736554,826931100232454144,
1967212179826094475,Sun Sep 14 16:37:54 +0000 2025,0,@BudiBukanIntel Ternak Mulyono emang bangsaddd,1967266569698017320,,BudiBukanIntel,in,,0,0,0,https://x.com/undefined/status/1967266569698017320,1924524102368559106,
1966664550700204184,Sun Sep 14 16:32:07 +0000 2025,0,@txtdrpemerintah Elu sih mulyono serakah maunya semua lu pegang ,1967265111044960451,,txtdrpemerintah,in,,0,0,0,https://x.com/undefined/status/1967265111044960451,1480225012455862278,
1967145840461705741,Sun Sep 14 16:31:26 +0000 2025,0,@KangManto123 KEPALA BapakMoyang KAU MULYONO JOKODOK @jokowi BANGSAT....!!! RAKYAT TIDAK MEMBUTUHKANnya.....!,1967264940018028607,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1967264940018028607,1465273920802590720,
1967207072682168382,Sun Sep 14 16:26:57 +0000 2025,4,@Ary_PrasKe2 @VDSyst3msX @Salsaer Hmm tp itu kan tweet 2012-2014. Bole sc jejak tweet dy minimal 2020 sampe skg yg ngejilat mulyono? Bisa jadi dulu ketipu skg udah disillusioned. Gw jg gitu soalnya.,1967263811494445437,,Ary_PrasKe2,in,,0,0,0,https://x.com/undefined/status/1967263811494445437,755224815980515329,
1966867865317024123,Sun Sep 14 16:19:00 +0000 2025,0,@NenkMonica @PDI_Perjuangan @puanmaharani_ri @deddysitorus Ternak mulyono ini ngomong apa sih sok tau dan sok pintar,1967261811947999235,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1967261811947999235,1834486679945838592,
1967145840461705741,Sun Sep 14 16:16:09 +0000 2025,0,@KangManto123 Keparat Mulyono,1967261096122908763,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1967261096122908763,1917564142225063936,
1966810411652837476,Sun Sep 14 16:13:49 +0000 2025,0,@grok @goonjol @sami86pilang @prabowo @Gerindra @Fraksi_Gerindra @bang_dasco @fadlizon @DPR_RI @DivHumas_Polri @jokowi @grok itu bukan strategi stabilitas itu karena desakan masyarakat yg terakumulasi dalam peristiwa demo yg membawa tragedi korban mungkin tanpa itu Prabowo tidak akan melakukan apa terutama ternak Mulyono Jokowi seperti Budi Arie yg jelas berulang disebut dlm pengadilan.,1967260509079732735,,grok,in,,0,1,1,https://x.com/undefined/status/1967260509079732735,1657703553526538244,
1967246553715986585,Sun Sep 14 16:13:48 +0000 2025,1,@PecintaSejarah2 Pantesan intiusiku langsung bekerja dan langsung ga suka sama betina itu. Ternyata pengagum si mulyono. https://t.co/GNfoAdlDyd,1967260502742147416,https://pbs.twimg.com/media/G00c_zyaAAETAiM.jpg,PecintaSejarah2,in,,0,0,0,https://x.com/undefined/status/1967260502742147416,1790395392124919808,
1967260424480739635,Sun Sep 14 16:13:29 +0000 2025,341,Siapa yang setuju dengan Bang Rocky Gerung klo mulyono @jokowi adalah puncak dari Kejahatan ? https://t.co/LVnDe85R5c,1967260424480739635,https://pbs.twimg.com/ext_tw_video_thumb/1967260341076926465/pu/img/mOppJAZ618wun2-t.jpg,,in,,4,9,123,https://x.com/undefined/status/1967260424480739635,1603276472814567425,
1967155862868529289,Sun Sep 14 16:11:26 +0000 2025,2,@Aurora_L_Hunt @txtdrimedia Ternyata emang gabisa lepas dari mulyono si wowo ,1967259905792057771,,Aurora_L_Hunt,in,,0,0,0,https://x.com/undefined/status/1967259905792057771,1480225012455862278,
1967071539268128880,Sun Sep 14 16:11:20 +0000 2025,0,@okkymadasari Kerjanya utusan khusus itu apa emg ? Heran per jamannya mulyono bnyk bnget bagi jabatan ga jelas dilanjut sama prabowo lgi dan sama jga yg dipilih bkn org profesional.,1967259884279451949,,okkymadasari,in,,0,0,0,https://x.com/undefined/status/1967259884279451949,819363879134302208,
1966683527941890478,Sun Sep 14 16:07:35 +0000 2025,0,@ARSIPAJA Mulyono U-nya apa 45U,1967258939722252627,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1967258939722252627,422659425,
1967213990532243470,Sun Sep 14 16:06:56 +0000 2025,1,@Resty_J_Cayah @jokowi @UGMYogyakarta Inimah Hari Mulyono ,1967258775230063044,,Resty_J_Cayah,in,,0,2,0,https://x.com/undefined/status/1967258775230063044,1888955914113433600,
1967258260022657058,Sun Sep 14 16:04:53 +0000 2025,0,ini negara beneran udh dipegang sama Mulyono yaaa?,1967258260022657058,,,in,,0,0,0,https://x.com/undefined/status/1967258260022657058,2325005580,
1967187866049802415,Sun Sep 14 16:02:15 +0000 2025,10,@ch_chotimah2 @prabowo @Gerindra Republik ini saat ini ada 2 kelompok : 1.Kelompok Bela Bangsa dan 2.Kelompok Bela Mulyono. Bedanya : Menyelamatkan bangsa dan menyelamatkan kelompoknya. Mana yg bermanfaat untuk Republik ini ? Itu tuh dasarnya tuh.,1967257596395687996,,ch_chotimah2,in,,0,0,0,https://x.com/undefined/status/1967257596395687996,1618001385198616576,
1967257447841849659,Sun Sep 14 16:01:40 +0000 2025,0,Jin Ifrit nyasar di otak mulyono yah gt deh ngelantur gak karuan ocehannya,1967257447841849659,,,in,,0,0,0,https://x.com/undefined/status/1967257447841849659,1350057717826633731,
1967116452194054240,Sun Sep 14 16:01:08 +0000 2025,0,@bekilapan @geloraco Tapi ini menyangkut gengsi dan ambisi bapaknya gibran mosok calon presiden ditahun yg akan datang tidak menyiarkan nama dan menonjolkan batang hidungnya dikalangan jelata? Walau cuma langak-longok dipinggir kali sekalipun itu baguslah (bagi kel mulyono).,1967257314253217853,,bekilapan,in,,0,0,0,https://x.com/undefined/status/1967257314253217853,98487979,
1966859063750430916,Sun Sep 14 15:50:35 +0000 2025,0,@taufik_q Orang2 Cerdas pemberani semua disingkirkan oleh Raja kurap Mulyono demi program penghancur ekonomi..,1967254659753705747,,taufik_q,in,,0,0,0,https://x.com/undefined/status/1967254659753705747,1703670621622710272,
1967254024484528472,Sun Sep 14 15:48:03 +0000 2025,0,ya Allah take my pain and allergies and give it to pemerintah dan seluruh kroninya + mulyono sekeluarga ,1967254024484528472,,,in,,0,0,0,https://x.com/undefined/status/1967254024484528472,1845150164765507585,
1967145840461705741,Sun Sep 14 15:47:49 +0000 2025,0,@KangManto123 Mukidi selalu mengatasnamakan rakyat proyek ikn. Yang dimaksud si Mukidi mungkin rakyat para ternak Mulyono.,1967253964312989828,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1967253964312989828,1517858877332590592,
1967018559667925136,Sun Sep 14 15:47:33 +0000 2025,0,@hadinug0976 @BosPurwa @SBYudhoyono @jokowi G masif karena APBN saat naik cuma 400an T dibanding saat mulyono naik sdh 1500T. SBY fokus mengurangi rasio utang dr 54% turun jd 23%. Sementara mulyono menaikkan kembali ke 39%. Minyak dunia jaman SBY tembus 120/ barel sedangkan jokowi di 60/barel.,1967253898034643153,,hadinug0976,in,,0,0,0,https://x.com/undefined/status/1967253898034643153,2148752027,
1967253776185872527,Sun Sep 14 15:47:04 +0000 2025,0,Tapi shinigaminya bingung juga soalnya byk yg kayak Mulyono namanya ganti pas kecil.,1967253776185872527,,,in,,0,1,0,https://x.com/undefined/status/1967253776185872527,80536163,
1967145840461705741,Sun Sep 14 15:46:57 +0000 2025,3,@KangManto123 Tai Rakyat Mulyono!!! Banditos Mastengus Jelekus Rakus!!!,1967253744082731046,,KangManto123,in,,0,0,1,https://x.com/undefined/status/1967253744082731046,62563261,
1966992794448511250,Sun Sep 14 15:45:30 +0000 2025,0,@toe_giman Pan mulyono dan geng,1967253383011770708,,toe_giman,in,,0,0,0,https://x.com/undefined/status/1967253383011770708,1333544549105373186,
1967252979385508003,Sun Sep 14 15:43:54 +0000 2025,0,Yang korupsi kan yaqut kok jadi ngarah ke mulyono?? Eh bentar. Kan menterinya mulyono ,1967252979385508003,,,in,,0,0,0,https://x.com/undefined/status/1967252979385508003,1468705399809347585,
1967252208594137139,Sun Sep 14 15:40:50 +0000 2025,0,krisis imigran di mana-mana karena pemerintah dalam negeri gagal menyejahterakan warganya. beruntungnya di Indonesia selama 10 tahun rezim ruwabidhah jokowi mulyono pdip warga negara cina yang membanjiri negeri ini jadi pekerja kasar sekalipun. ga ada persekusi berlebihan,1967252208594137139,,,in,,0,0,0,https://x.com/undefined/status/1967252208594137139,37869737,
1967018559667925136,Sun Sep 14 15:40:18 +0000 2025,4,@djoniecash2 @BosPurwa @SBYudhoyono @jokowi Keslahan SBY membebaskan media melakukan kritik ke pemerintah rakyat taunya yg negatif negatif. Membebaskan KPK menangkap pejabat dan kader sendiri rakyat taunya banyak korupsi. Jaman mulyono dibuat sebaliknya. Rakyat cuma dpt cerita yg indah indah sj.,1967252071348092981,,djoniecash2,in,,0,1,0,https://x.com/undefined/status/1967252071348092981,2148752027,
1966878547630502183,Sun Sep 14 15:39:24 +0000 2025,0,@Dennysiregar7 Cie cie Zulfikar kangen sama Mulyono yak? Awokwokwok ,1967251844717322720,,Dennysiregar7,in,,0,0,0,https://x.com/undefined/status/1967251844717322720,194164479,
1967145840461705741,Sun Sep 14 15:38:51 +0000 2025,0,@KangManto123 PENIPU = koh jokowi alias mulyono !!!,1967251707831931017,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1967251707831931017,1670047549502410752,
1967073173243130006,Sun Sep 14 15:37:23 +0000 2025,0,@Kanseulir mulyono kerasukan jin kuyang dayak,1967251340163518584,,Kanseulir,in,,0,0,0,https://x.com/undefined/status/1967251340163518584,754457814924341249,
1967249126414053527,Sun Sep 14 15:35:17 +0000 2025,0,@IongbIack dah w bilang singkirin gif mulyono dan wowo lu,1967250808225030565,,IongbIack,in,,0,1,0,https://x.com/undefined/status/1967250808225030565,1371659456136716288,
1966837031201628233,Sun Sep 14 15:34:43 +0000 2025,0,@Boediantar4 @YouTube Gara2 kumpul mulyono. Semua jadi rusak,1967250666931581092,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/1967250666931581092,1829691171276537856,
1967250656949088578,Sun Sep 14 15:34:41 +0000 2025,0,Biar keturunan nya mulyono bisa mulus karir politik nya.,1967250656949088578,,,in,,0,0,0,https://x.com/undefined/status/1967250656949088578,334071894,
1967250606168662205,Sun Sep 14 15:34:28 +0000 2025,0,Dasar srimul .. Gak Mulyono Mulyadi Mulyani selalu bikin ribet @tijabar @Ndons_Back @ARSIPAJA @f_fathur @Naz_lira @barengwarga @GheaJhanaLie7 ,1967250606168662205,,,in,,0,0,0,https://x.com/undefined/status/1967250606168662205,1552912946569019392,
1967225933968110065,Sun Sep 14 15:33:07 +0000 2025,0,@txtdrimedia Org ini yg sama Mulyono ketika ditanya kasus Kanjuruhan pada bohong,1967250263053668395,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1967250263053668395,1533584120324198401,
1967082208159814081,Sun Sep 14 15:32:42 +0000 2025,1,@DAUNKERING1998 @DoankWarto Emang dl dukung mulyono?,1967250161480216789,,DAUNKERING1998,in,,0,1,0,https://x.com/undefined/status/1967250161480216789,1859860910917218304,
1967245484428554709,Sun Sep 14 15:14:07 +0000 2025,4,boomer ributin ijazah mulyono padahal yg perlu dipertanyakan itu ijazahnya ffff yg SMA-nya gajelas dan kuliahnya pun jg gajelas,1967245484428554709,,,in,,0,2,2,https://x.com/undefined/status/1967245484428554709,113012983,
1967228586181734494,Sun Sep 14 15:13:47 +0000 2025,1,@mbok_tani @toe_giman Usulan ini tidak perlu kan Gerindra sudah tahu akun ternak mulyono sejak 2012. Ada yang dikerjakan Jasmev ada juga yang dikerjakan si Theo F. Toemion kantornya juga jelas tuh.,1967245399519007036,,mbok_tani,in,,0,0,1,https://x.com/undefined/status/1967245399519007036,1708190467425484800,
1967163624448995684,Sun Sep 14 15:09:37 +0000 2025,1,@salam4jari Strategi tipikal Mulyono kalau dia punya tujuan harus tercapai gimanapun caranya. Salah satunya suka mempersiapkan segala sesuatunya jauh2 hari biar seolah2 organik atau natural prosesnya persis waktu di MK.,1967244348866842956,,salam4jari,in,,0,0,0,https://x.com/undefined/status/1967244348866842956,85495565,
1967243780064739715,Sun Sep 14 15:07:21 +0000 2025,0,https://t.co/BxrGyzH1Bz Postingan ini dibagikan via TikTok Lite. Unduh TikTok Lite untuk menikmati postingan lainnya: https://t.co/izsrZI1lMO To the point aja....Mulyono ya Jokowi...Konoha.,1967243780064739715,,,in,,0,0,0,https://x.com/undefined/status/1967243780064739715,1646986207463878658,
